date,store,item,sales
2020-12-04,101,item_A,256.2
2020-12-04,101,item_B,267.52
2020-12-04,101,item_C,218.47
2020-12-04,101,item_D,217.98
2020-12-04,101,item_E,218.31
2020-12-04,101,item_F,226.79
2020-12-04,101,item_G,218.4
2020-12-04,101,item_H,243.28
2020-12-04,101,item_I,194.64
2020-12-04,101,item_J,214.95
2020-12-04,102,item_A,232.25
2020-12-04,102,item_B,243.09
2020-12-04,102,item_C,269.62
2020-12-04,102,item_D,199.96
2020-12-04,102,item_E,212.72
2020-12-04,102,item_F,180.46
2020-12-04,102,item_G,203.62
2020-12-04,102,item_H,190.46
2020-12-04,102,item_I,215.44
2020-12-04,102,item_J,221.32
2020-12-04,103,item_A,235.3
2020-12-04,103,item_B,219.96
2020-12-04,103,item_C,235.36
2020-12-04,103,item_D,228.27
2020-12-04,103,item_E,205.34
2020-12-04,103,item_F,192.31
2020-12-04,103,item_G,237.73
2020-12-04,103,item_H,259.01
2020-12-04,103,item_I,276.82
2020-12-04,103,item_J,244.84
2020-12-04,104,item_A,255.31
2020-12-04,104,item_B,235.41
2020-12-04,104,item_C,232.25
2020-12-04,104,item_D,228.45
2020-12-04,104,item_E,224.14
2020-12-04,104,item_F,238.42
2020-12-04,104,item_G,215.89
2020-12-04,104,item_H,223.38
2020-12-04,104,item_I,202.79
2020-12-04,104,item_J,235.87
2020-12-04,105,item_A,207.22
2020-12-04,105,item_B,227.1
2020-12-04,105,item_C,236.46
2020-12-04,105,item_D,238.19
2020-12-04,105,item_E,241.93
2020-12-04,105,item_F,222.26
2020-12-04,105,item_G,236.27
2020-12-04,105,item_H,216.84
2020-12-04,105,item_I,187.18
2020-12-04,105,item_J,237.23
2020-12-04,106,item_A,232.61
2020-12-04,106,item_B,246.93
2020-12-04,106,item_C,226.19
2020-12-04,106,item_D,194.65
2020-12-04,106,item_E,224.91
2020-12-04,106,item_F,244.5
2020-12-04,106,item_G,236.31
2020-12-04,106,item_H,223.88
2020-12-04,106,item_I,193.57
2020-12-04,106,item_J,206.34
2020-12-04,107,item_A,236.43
2020-12-04,107,item_B,193.61
2020-12-04,107,item_C,220.57
2020-12-04,107,item_D,227.73
2020-12-04,107,item_E,249.98
2020-12-04,107,item_F,239.3
2020-12-04,107,item_G,246.29
2020-12-04,107,item_H,233.09
2020-12-04,107,item_I,210.17
2020-12-04,107,item_J,214.83
2020-12-04,108,item_A,208.47
2020-12-04,108,item_B,238.97
2020-12-04,108,item_C,213.3
2020-12-04,108,item_D,219.32
2020-12-04,108,item_E,227.67
2020-12-04,108,item_F,260.07
2020-12-04,108,item_G,240.41
2020-12-04,108,item_H,211.84
2020-12-04,108,item_I,230.36
2020-12-04,108,item_J,260.37
2020-12-04,109,item_A,239.67
2020-12-04,109,item_B,195.43
2020-12-04,109,item_C,209.11
2020-12-04,109,item_D,207.6
2020-12-04,109,item_E,256.28
2020-12-04,109,item_F,252.61
2020-12-04,109,item_G,215.01
2020-12-04,109,item_H,214.6
2020-12-04,109,item_I,228.45
2020-12-04,109,item_J,229.08
2020-12-05,100,item_A,208.36
2020-12-05,100,item_B,222.65
2020-12-05,100,item_C,198.58
2020-12-05,100,item_D,253.12
2020-12-05,100,item_E,192.5
2020-12-05,100,item_F,192.3
2020-12-05,100,item_G,236.45
2020-12-05,100,item_H,203.04
2020-12-05,100,item_I,217.78
2020-12-05,100,item_J,229.09
2020-12-05,101,item_A,241.35
2020-12-05,101,item_B,223.45
2020-12-05,101,item_C,263.48
2020-12-05,101,item_D,227.91
2020-12-05,101,item_E,251.76
2020-12-05,101,item_F,233.54
2020-12-05,101,item_G,270.61
2020-12-05,101,item_H,249.18
2020-12-05,101,item_I,228.9
2020-12-05,101,item_J,240.64
2020-12-05,102,item_A,222.87
2020-12-05,102,item_B,222.69
2020-12-05,102,item_C,202.06
2020-12-05,102,item_D,211.99
2020-12-05,102,item_E,269.4
2020-12-05,102,item_F,204.12
2020-12-05,102,item_G,215.12
2020-12-05,102,item_H,226.37
2020-12-05,102,item_I,227.06
2020-12-05,102,item_J,235.97
2020-12-05,103,item_A,218.94
2020-12-05,103,item_B,237.25
2020-12-05,103,item_C,251.21
2020-12-05,103,item_D,253.72
2020-12-05,103,item_E,223.06
2020-12-05,103,item_F,240.66
2020-12-05,103,item_G,205.54
2020-12-05,103,item_H,214.05
2020-12-05,103,item_I,205.03
2020-12-05,103,item_J,227.62
2020-12-05,104,item_A,211.37
2020-12-05,104,item_B,198.17
2020-12-05,104,item_C,220.88
2020-12-05,104,item_D,194.05
2020-12-05,104,item_E,255.19
2020-12-05,104,item_F,217.52
2020-12-05,104,item_G,248.4
2020-12-05,104,item_H,218.88
2020-12-05,104,item_I,204.84
2020-12-05,104,item_J,252.28
2020-12-05,105,item_A,230.56
2020-12-05,105,item_B,266.55
2020-12-05,105,item_C,219.51
2020-12-05,105,item_D,219.96
2020-12-05,105,item_E,248.98
2020-12-05,105,item_F,249.14
2020-12-05,105,item_G,232.0
2020-12-05,105,item_H,295.66
2020-12-05,105,item_I,223.37
2020-12-05,105,item_J,203.61
2020-12-05,106,item_A,208.97
2020-12-05,106,item_B,223.55
2020-12-05,106,item_C,259.45
2020-12-05,106,item_D,225.37
2020-12-05,106,item_E,260.44
2020-12-05,106,item_F,237.83
2020-12-05,106,item_G,250.83
2020-12-05,106,item_H,236.93
2020-12-05,106,item_I,236.8
2020-12-05,106,item_J,244.29
2020-12-05,107,item_A,217.92
2020-12-05,107,item_B,218.17
2020-12-05,107,item_C,236.29
2020-12-05,107,item_D,268.15
2020-12-05,107,item_E,198.53
2020-12-05,107,item_F,188.79
2020-12-05,107,item_G,224.12
2020-12-05,107,item_H,250.04
2020-12-05,107,item_I,230.47
2020-12-05,107,item_J,206.08
2020-12-05,108,item_A,231.07
2020-12-05,108,item_B,194.85
2020-12-05,108,item_C,242.11
2020-12-05,108,item_D,223.38
2020-12-05,108,item_E,227.94
2020-12-05,108,item_F,238.15
2020-12-05,108,item_G,233.74
2020-12-05,108,item_H,218.83
2020-12-05,108,item_I,250.35
2020-12-05,108,item_J,245.64
2020-12-05,109,item_A,194.23
2020-12-05,109,item_B,225.14
2020-12-05,109,item_C,208.16
2020-12-05,109,item_D,204.43
2020-12-05,109,item_E,240.51
2020-12-05,109,item_F,221.45
2020-12-05,109,item_G,227.0
2020-12-05,109,item_H,216.49
2020-12-05,109,item_I,237.31
2020-12-05,109,item_J,243.49
2020-12-06,100,item_A,273.36
2020-12-06,100,item_B,226.35
2020-12-06,100,item_C,201.03
2020-12-06,100,item_D,219.94
2020-12-06,100,item_E,246.98
2020-12-06,100,item_F,214.61
2020-12-06,100,item_G,200.45
2020-12-06,100,item_H,215.07
2020-12-06,100,item_I,219.47
2020-12-06,100,item_J,208.5
2020-12-06,101,item_A,234.53
2020-12-06,101,item_B,228.62
2020-12-06,101,item_C,246.02
2020-12-06,101,item_D,221.33
2020-12-06,101,item_E,241.43
2020-12-06,101,item_F,220.45
2020-12-06,101,item_G,207.72
2020-12-06,101,item_H,219.48
2020-12-06,101,item_I,198.0
2020-12-06,101,item_J,266.15
2020-12-06,102,item_A,233.26
2020-12-06,102,item_B,214.52
2020-12-06,102,item_C,222.9
2020-12-06,102,item_D,181.47
2020-12-06,102,item_E,259.19
2020-12-06,102,item_F,257.25
2020-12-06,102,item_G,232.69
2020-12-06,102,item_H,236.96
2020-12-06,102,item_I,205.24
2020-12-06,102,item_J,206.71
2020-12-06,103,item_A,196.69
2020-12-06,103,item_B,227.44
2020-12-06,103,item_C,251.9
2020-12-06,103,item_D,223.04
2020-12-06,103,item_E,237.68
2020-12-06,103,item_F,250.32
2020-12-06,103,item_G,198.29
2020-12-06,103,item_H,267.7
2020-12-06,103,item_I,253.96
2020-12-06,103,item_J,241.12
2020-12-06,104,item_A,249.34
2020-12-06,104,item_B,250.3
2020-12-06,104,item_C,236.76
2020-12-06,104,item_D,259.49
2020-12-06,104,item_E,221.9
2020-12-06,104,item_F,240.21
2020-12-06,104,item_G,257.43
2020-12-06,104,item_H,177.19
2020-12-06,104,item_I,239.8
2020-12-06,104,item_J,245.55
2020-12-06,105,item_A,196.92
2020-12-06,105,item_B,236.74
2020-12-06,105,item_C,215.26
2020-12-06,105,item_D,239.09
2020-12-06,105,item_E,229.28
2020-12-06,105,item_F,212.27
2020-12-06,105,item_G,253.41
2020-12-06,105,item_H,222.87
2020-12-06,105,item_I,236.66
2020-12-06,105,item_J,257.57
2020-12-06,106,item_A,212.98
2020-12-06,106,item_B,231.49
2020-12-06,106,item_C,221.45
2020-12-06,106,item_D,225.93
2020-12-06,106,item_E,274.52
2020-12-06,106,item_F,240.56
2020-12-06,106,item_G,237.72
2020-12-06,106,item_H,241.95
2020-12-06,106,item_I,240.09
2020-12-06,106,item_J,194.99
2020-12-06,107,item_A,277.47
2020-12-06,107,item_B,202.27
2020-12-06,107,item_C,266.23
2020-12-06,107,item_D,243.96
2020-12-06,107,item_E,235.24
2020-12-06,107,item_F,225.53
2020-12-06,107,item_G,283.77
2020-12-06,107,item_H,243.78
2020-12-06,107,item_I,232.06
2020-12-06,107,item_J,221.03
2020-12-06,108,item_A,218.65
2020-12-06,108,item_B,232.79
2020-12-06,108,item_C,213.19
2020-12-06,108,item_D,245.41
2020-12-06,108,item_E,218.93
2020-12-06,108,item_F,251.96
2020-12-06,108,item_G,251.54
2020-12-06,108,item_H,230.8
2020-12-06,108,item_I,243.54
2020-12-06,108,item_J,244.56
2020-12-06,109,item_A,202.73
2020-12-06,109,item_B,266.63
2020-12-06,109,item_C,226.9
2020-12-06,109,item_D,245.95
2020-12-06,109,item_E,246.54
2020-12-06,109,item_F,182.29
2020-12-06,109,item_G,218.97
2020-12-06,109,item_H,248.94
2020-12-06,109,item_I,233.4
2020-12-06,109,item_J,245.95
2020-12-07,100,item_A,234.04
2020-12-07,100,item_B,256.8
2020-12-07,100,item_C,234.52
2020-12-07,100,item_D,260.74
2020-12-07,100,item_E,212.68
2020-12-07,100,item_F,229.75
2020-12-07,100,item_G,220.46
2020-12-07,100,item_H,240.12
2020-12-07,100,item_I,226.8
2020-12-07,100,item_J,227.8
2020-12-07,101,item_A,218.32
2020-12-07,101,item_B,223.22
2020-12-07,101,item_C,232.25
2020-12-07,101,item_D,192.05
2020-12-07,101,item_E,186.47
2020-12-07,101,item_F,233.71
2020-12-07,101,item_G,177.16
2020-12-07,101,item_H,228.7
2020-12-07,101,item_I,225.04
2020-12-07,101,item_J,243.45
2020-12-07,102,item_A,219.19
2020-12-07,102,item_B,264.04
2020-12-07,102,item_C,249.64
2020-12-07,102,item_D,202.45
2020-12-07,102,item_E,227.03
2020-12-07,102,item_F,263.28
2020-12-07,102,item_G,218.81
2020-12-07,102,item_H,231.73
2020-12-07,102,item_I,260.89
2020-12-07,102,item_J,222.01
2020-12-07,103,item_A,255.31
2020-12-07,103,item_B,214.67
2020-12-07,103,item_C,175.14
2020-12-07,103,item_D,257.48
2020-12-07,103,item_E,241.71
2020-12-07,103,item_F,243.05
2020-12-07,103,item_G,211.12
2020-12-07,103,item_H,212.73
2020-12-07,103,item_I,256.03
2020-12-07,103,item_J,237.91
2020-12-07,104,item_A,230.71
2020-12-07,104,item_B,237.5
2020-12-07,104,item_C,263.28
2020-12-07,104,item_D,247.6
2020-12-07,104,item_E,223.66
2020-12-07,104,item_F,205.1
2020-12-07,104,item_G,244.95
2020-12-07,104,item_H,214.73
2020-12-07,104,item_I,209.59
2020-12-07,104,item_J,259.57
2020-12-07,105,item_A,250.73
2020-12-07,105,item_B,241.01
2020-12-07,105,item_C,208.55
2020-12-07,105,item_D,269.13
2020-12-07,105,item_E,253.94
2020-12-07,105,item_F,227.31
2020-12-07,105,item_G,223.1
2020-12-07,105,item_H,235.0
2020-12-07,105,item_I,223.88
2020-12-07,105,item_J,277.71
2020-12-07,106,item_A,225.78
2020-12-07,106,item_B,212.16
2020-12-07,106,item_C,265.3
2020-12-07,106,item_D,222.17
2020-12-07,106,item_E,249.31
2020-12-07,106,item_F,247.11
2020-12-07,106,item_G,232.45
2020-12-07,106,item_H,214.18
2020-12-07,106,item_I,232.7
2020-12-07,106,item_J,210.29
2020-12-07,107,item_A,233.23
2020-12-07,107,item_B,249.18
2020-12-07,107,item_C,268.1
2020-12-07,107,item_D,212.01
2020-12-07,107,item_E,228.78
2020-12-07,107,item_F,223.31
2020-12-07,107,item_G,239.31
2020-12-07,107,item_H,203.42
2020-12-07,107,item_I,215.3
2020-12-07,107,item_J,200.05
2020-12-07,108,item_A,205.15
2020-12-07,108,item_B,220.73
2020-12-07,108,item_C,267.37
2020-12-07,108,item_D,240.93
2020-12-07,108,item_E,235.3
2020-12-07,108,item_F,260.96
2020-12-07,108,item_G,241.71
2020-12-07,108,item_H,243.61
2020-12-07,108,item_I,224.62
2020-12-07,108,item_J,221.36
2020-12-07,109,item_A,207.9
2020-12-07,109,item_B,222.12
2020-12-07,109,item_C,228.56
2020-12-07,109,item_D,241.08
2020-12-07,109,item_E,233.47
2020-12-07,109,item_F,226.93
2020-12-07,109,item_G,216.02
2020-12-07,109,item_H,242.25
2020-12-07,109,item_I,224.34
2020-12-07,109,item_J,241.39
2020-12-08,100,item_A,196.07
2020-12-08,100,item_B,241.08
2020-12-08,100,item_C,249.31
2020-12-08,100,item_D,246.79
2020-12-08,100,item_E,230.48
2020-12-08,100,item_F,252.74
2020-12-08,100,item_G,209.0
2020-12-08,100,item_H,232.7
2020-12-08,100,item_I,230.63
2020-12-08,100,item_J,255.25
2020-12-08,101,item_A,194.13
2020-12-08,101,item_B,213.4
2020-12-08,101,item_C,269.53
2020-12-08,101,item_D,185.99
2020-12-08,101,item_E,250.91
2020-12-08,101,item_F,220.64
2020-12-08,101,item_G,239.76
2020-12-08,101,item_H,262.96
2020-12-08,101,item_I,240.57
2020-12-08,101,item_J,263.42
2020-12-08,102,item_A,224.9
2020-12-08,102,item_B,227.57
2020-12-08,102,item_C,250.53
2020-12-08,102,item_D,226.02
2020-12-08,102,item_E,246.78
2020-12-08,102,item_F,258.53
2020-12-08,102,item_G,252.24
2020-12-08,102,item_H,203.31
2020-12-08,102,item_I,228.09
2020-12-08,102,item_J,240.57
2020-12-08,103,item_A,230.08
2020-12-08,103,item_B,236.56
2020-12-08,103,item_C,240.9
2020-12-08,103,item_D,224.48
2020-12-08,103,item_E,231.17
2020-12-08,103,item_F,211.44
2020-12-08,103,item_G,225.52
2020-12-08,103,item_H,204.56
2020-12-08,103,item_I,237.45
2020-12-08,103,item_J,231.27
2020-12-08,104,item_A,216.84
2020-12-08,104,item_B,270.88
2020-12-08,104,item_C,230.29
2020-12-08,104,item_D,240.95
2020-12-08,104,item_E,222.47
2020-12-08,104,item_F,226.97
2020-12-08,104,item_G,241.77
2020-12-08,104,item_H,228.66
2020-12-08,104,item_I,235.39
2020-12-08,104,item_J,251.48
2020-12-08,105,item_A,225.0
2020-12-08,105,item_B,208.74
2020-12-08,105,item_C,204.88
2020-12-08,105,item_D,264.19
2020-12-08,105,item_E,254.07
2020-12-08,105,item_F,248.58
2020-12-08,105,item_G,226.76
2020-12-08,105,item_H,208.84
2020-12-08,105,item_I,229.88
2020-12-08,105,item_J,233.68
2020-12-08,106,item_A,212.93
2020-12-08,106,item_B,206.19
2020-12-08,106,item_C,201.0
2020-12-08,106,item_D,248.77
2020-12-08,106,item_E,211.54
2020-12-08,106,item_F,241.85
2020-12-08,106,item_G,227.73
2020-12-08,106,item_H,247.5
2020-12-08,106,item_I,242.44
2020-12-08,106,item_J,231.11
2020-12-08,107,item_A,238.37
2020-12-08,107,item_B,233.58
2020-12-08,107,item_C,223.5
2020-12-08,107,item_D,255.43
2020-12-08,107,item_E,227.38
2020-12-08,107,item_F,234.13
2020-12-08,107,item_G,207.58
2020-12-08,107,item_H,241.39
2020-12-08,107,item_I,223.71
2020-12-08,107,item_J,226.41
2020-12-08,108,item_A,219.17
2020-12-08,108,item_B,233.5
2020-12-08,108,item_C,195.87
2020-12-08,108,item_D,249.67
2020-12-08,108,item_E,235.27
2020-12-08,108,item_F,226.72
2020-12-08,108,item_G,205.12
2020-12-08,108,item_H,244.76
2020-12-08,108,item_I,223.44
2020-12-08,108,item_J,262.26
2020-12-08,109,item_A,245.89
2020-12-08,109,item_B,266.88
2020-12-08,109,item_C,238.94
2020-12-08,109,item_D,257.78
2020-12-08,109,item_E,245.5
2020-12-08,109,item_F,227.24
2020-12-08,109,item_G,240.03
2020-12-08,109,item_H,219.62
2020-12-08,109,item_I,277.7
2020-12-08,109,item_J,234.32
2020-12-09,100,item_A,236.88
2020-12-09,100,item_B,244.18
2020-12-09,100,item_C,214.66
2020-12-09,100,item_D,262.85
2020-12-09,100,item_E,215.93
2020-12-09,100,item_F,211.43
2020-12-09,100,item_G,233.15
2020-12-09,100,item_H,210.91
2020-12-09,100,item_I,267.76
2020-12-09,100,item_J,231.92
2020-12-09,101,item_A,172.13
2020-12-09,101,item_B,240.57
2020-12-09,101,item_C,247.67
2020-12-09,101,item_D,228.19
2020-12-09,101,item_E,209.52
2020-12-09,101,item_F,234.59
2020-12-09,101,item_G,227.04
2020-12-09,101,item_H,217.18
2020-12-09,101,item_I,215.44
2020-12-09,101,item_J,239.86
2020-12-09,102,item_A,254.81
2020-12-09,102,item_B,246.0
2020-12-09,102,item_C,202.23
2020-12-09,102,item_D,249.12
2020-12-09,102,item_E,252.28
2020-12-09,102,item_F,264.72
2020-12-09,102,item_G,217.87
2020-12-09,102,item_H,235.76
2020-12-09,102,item_I,248.26
2020-12-09,102,item_J,226.37
2020-12-09,103,item_A,247.98
2020-12-09,103,item_B,236.48
2020-12-09,103,item_C,220.05
2020-12-09,103,item_D,221.78
2020-12-09,103,item_E,262.01
2020-12-09,103,item_F,217.11
2020-12-09,103,item_G,213.7
2020-12-09,103,item_H,243.97
2020-12-09,103,item_I,236.49
2020-12-09,103,item_J,210.89
2020-12-09,104,item_A,226.75
2020-12-09,104,item_B,220.82
2020-12-09,104,item_C,224.34
2020-12-09,104,item_D,287.69
2020-12-09,104,item_E,231.16
2020-12-09,104,item_F,219.61
2020-12-09,104,item_G,277.69
2020-12-09,104,item_H,255.04
2020-12-09,104,item_I,251.79
2020-12-09,104,item_J,220.65
2020-12-09,105,item_A,261.16
2020-12-09,105,item_B,253.67
2020-12-09,105,item_C,240.31
2020-12-09,105,item_D,203.06
2020-12-09,105,item_E,237.01
2020-12-09,105,item_F,272.02
2020-12-09,105,item_G,241.85
2020-12-09,105,item_H,229.93
2020-12-09,105,item_I,232.91
2020-12-09,105,item_J,234.32
2020-12-09,106,item_A,221.53
2020-12-09,106,item_B,236.71
2020-12-09,106,item_C,266.41
2020-12-09,106,item_D,264.16
2020-12-09,106,item_E,222.51
2020-12-09,106,item_F,263.13
2020-12-09,106,item_G,252.86
2020-12-09,106,item_H,250.32
2020-12-09,106,item_I,246.31
2020-12-09,106,item_J,219.08
2020-12-09,107,item_A,229.6
2020-12-09,107,item_B,254.39
2020-12-09,107,item_C,213.61
2020-12-09,107,item_D,216.95
2020-12-09,107,item_E,243.91
2020-12-09,107,item_F,222.01
2020-12-09,107,item_G,254.3
2020-12-09,107,item_H,222.76
2020-12-09,107,item_I,242.75
2020-12-09,107,item_J,244.44
2020-12-09,108,item_A,228.25
2020-12-09,108,item_B,233.12
2020-12-09,108,item_C,224.33
2020-12-09,108,item_D,237.58
2020-12-09,108,item_E,218.74
2020-12-09,108,item_F,233.52
2020-12-09,108,item_G,252.98
2020-12-09,108,item_H,215.29
2020-12-09,108,item_I,228.3
2020-12-09,108,item_J,248.43
2020-12-09,109,item_A,196.53
2020-12-09,109,item_B,275.21
2020-12-09,109,item_C,259.02
2020-12-09,109,item_D,207.37
2020-12-09,109,item_E,196.07
2020-12-09,109,item_F,238.77
2020-12-09,109,item_G,215.79
2020-12-09,109,item_H,257.44
2020-12-09,109,item_I,246.11
2020-12-09,109,item_J,240.72
2020-12-10,100,item_A,226.86
2020-12-10,100,item_B,270.29
2020-12-10,100,item_C,253.37
2020-12-10,100,item_D,250.39
2020-12-10,100,item_E,262.34
2020-12-10,100,item_F,217.98
2020-12-10,100,item_G,264.07
2020-12-10,100,item_H,233.1
2020-12-10,100,item_I,245.11
2020-12-10,100,item_J,235.3
2020-12-10,101,item_A,200.89
2020-12-10,101,item_B,257.62
2020-12-10,101,item_C,202.0
2020-12-10,101,item_D,219.18
2020-12-10,101,item_E,229.47
2020-12-10,101,item_F,199.47
2020-12-10,101,item_G,216.55
2020-12-10,101,item_H,243.48
2020-12-10,101,item_I,231.66
2020-12-10,101,item_J,233.33
2020-12-10,102,item_A,220.33
2020-12-10,102,item_B,239.58
2020-12-10,102,item_C,232.16
2020-12-10,102,item_D,205.87
2020-12-10,102,item_E,234.69
2020-12-10,102,item_F,213.89
2020-12-10,102,item_G,256.7
2020-12-10,102,item_H,230.93
2020-12-10,102,item_I,289.21
2020-12-10,102,item_J,258.13
2020-12-10,103,item_A,236.21
2020-12-10,103,item_B,250.42
2020-12-10,103,item_C,197.05
2020-12-10,103,item_D,258.12
2020-12-10,103,item_E,222.48
2020-12-10,103,item_F,240.7
2020-12-10,103,item_G,224.37
2020-12-10,103,item_H,226.51
2020-12-10,103,item_I,235.34
2020-12-10,103,item_J,240.51
2020-12-10,104,item_A,238.46
2020-12-10,104,item_B,238.97
2020-12-10,104,item_C,206.52
2020-12-10,104,item_D,285.69
2020-12-10,104,item_E,243.71
2020-12-10,104,item_F,247.84
2020-12-10,104,item_G,232.3
2020-12-10,104,item_H,221.64
2020-12-10,104,item_I,242.16
2020-12-10,104,item_J,244.94
2020-12-10,105,item_A,265.21
2020-12-10,105,item_B,280.74
2020-12-10,105,item_C,268.75
2020-12-10,105,item_D,203.9
2020-12-10,105,item_E,230.04
2020-12-10,105,item_F,245.98
2020-12-10,105,item_G,231.27
2020-12-10,105,item_H,238.42
2020-12-10,105,item_I,196.41
2020-12-10,105,item_J,257.62
2020-12-10,106,item_A,201.84
2020-12-10,106,item_B,207.92
2020-12-10,106,item_C,219.09
2020-12-10,106,item_D,237.45
2020-12-10,106,item_E,206.97
2020-12-10,106,item_F,218.23
2020-12-10,106,item_G,262.44
2020-12-10,106,item_H,237.23
2020-12-10,106,item_I,248.16
2020-12-10,106,item_J,214.78
2020-12-10,107,item_A,238.45
2020-12-10,107,item_B,236.83
2020-12-10,107,item_C,223.66
2020-12-10,107,item_D,238.56
2020-12-10,107,item_E,201.75
2020-12-10,107,item_F,248.39
2020-12-10,107,item_G,231.64
2020-12-10,107,item_H,234.51
2020-12-10,107,item_I,256.7
2020-12-10,107,item_J,248.33
2020-12-10,108,item_A,233.34
2020-12-10,108,item_B,217.39
2020-12-10,108,item_C,266.31
2020-12-10,108,item_D,212.95
2020-12-10,108,item_E,252.36
2020-12-10,108,item_F,207.84
2020-12-10,108,item_G,258.16
2020-12-10,108,item_H,260.04
2020-12-10,108,item_I,201.59
2020-12-10,108,item_J,248.85
2020-12-10,109,item_A,247.21
2020-12-10,109,item_B,253.95
2020-12-10,109,item_C,247.22
2020-12-10,109,item_D,220.68
2020-12-10,109,item_E,235.6
2020-12-10,109,item_F,273.26
2020-12-10,109,item_G,217.82
2020-12-10,109,item_H,246.45
2020-12-10,109,item_I,263.04
2020-12-10,109,item_J,220.22
2020-12-11,100,item_A,211.71
2020-12-11,100,item_B,214.74
2020-12-11,100,item_C,247.98
2020-12-11,100,item_D,214.61
2020-12-11,100,item_E,237.41
2020-12-11,100,item_F,267.56
2020-12-11,100,item_G,239.12
2020-12-11,100,item_H,224.61
2020-12-11,100,item_I,242.69
2020-12-11,100,item_J,238.83
2020-12-11,101,item_A,249.27
2020-12-11,101,item_B,272.62
2020-12-11,101,item_C,248.19
2020-12-11,101,item_D,280.95
2020-12-11,101,item_E,249.39
2020-12-11,101,item_F,224.96
2020-12-11,101,item_G,286.09
2020-12-11,101,item_H,237.84
2020-12-11,101,item_I,219.26
2020-12-11,101,item_J,286.85
2020-12-11,102,item_A,225.73
2020-12-11,102,item_B,224.96
2020-12-11,102,item_C,229.39
2020-12-11,102,item_D,243.73
2020-12-11,102,item_E,259.07
2020-12-11,102,item_F,187.5
2020-12-11,102,item_G,259.02
2020-12-11,102,item_H,229.42
2020-12-11,102,item_I,232.27
2020-12-11,102,item_J,274.84
2020-12-11,103,item_A,244.82
2020-12-11,103,item_B,249.53
2020-12-11,103,item_C,239.62
2020-12-11,103,item_D,255.88
2020-12-11,103,item_E,272.98
2020-12-11,103,item_F,191.14
2020-12-11,103,item_G,262.35
2020-12-11,103,item_H,271.61
2020-12-11,103,item_I,250.71
2020-12-11,103,item_J,227.16
2020-12-11,104,item_A,217.68
2020-12-11,104,item_B,287.98
2020-12-11,104,item_C,222.66
2020-12-11,104,item_D,271.13
2020-12-11,104,item_E,248.6
2020-12-11,104,item_F,281.72
2020-12-11,104,item_G,234.46
2020-12-11,104,item_H,208.69
2020-12-11,104,item_I,240.9
2020-12-11,104,item_J,211.14
2020-12-11,105,item_A,294.43
2020-12-11,105,item_B,253.5
2020-12-11,105,item_C,256.49
2020-12-11,105,item_D,256.51
2020-12-11,105,item_E,227.08
2020-12-11,105,item_F,238.33
2020-12-11,105,item_G,243.2
2020-12-11,105,item_H,279.88
2020-12-11,105,item_I,217.88
2020-12-11,105,item_J,226.47
2020-12-11,106,item_A,233.8
2020-12-11,106,item_B,227.6
2020-12-11,106,item_C,211.91
2020-12-11,106,item_D,187.01
2020-12-11,106,item_E,204.58
2020-12-11,106,item_F,263.12
2020-12-11,106,item_G,240.99
2020-12-11,106,item_H,257.88
2020-12-11,106,item_I,229.53
2020-12-11,106,item_J,239.23
2020-12-11,107,item_A,273.48
2020-12-11,107,item_B,272.29
2020-12-11,107,item_C,260.09
2020-12-11,107,item_D,245.31
2020-12-11,107,item_E,251.64
2020-12-11,107,item_F,248.71
2020-12-11,107,item_G,237.98
2020-12-11,107,item_H,233.24
2020-12-11,107,item_I,263.79
2020-12-11,107,item_J,215.45
2020-12-11,108,item_A,271.13
2020-12-11,108,item_B,235.89
2020-12-11,108,item_C,215.13
2020-12-11,108,item_D,230.52
2020-12-11,108,item_E,223.95
2020-12-11,108,item_F,229.95
2020-12-11,108,item_G,229.6
2020-12-11,108,item_H,228.82
2020-12-11,108,item_I,235.35
2020-12-11,108,item_J,240.23
2020-12-11,109,item_A,256.82
2020-12-11,109,item_B,236.66
2020-12-11,109,item_C,248.09
2020-12-11,109,item_D,241.74
2020-12-11,109,item_E,252.41
2020-12-11,109,item_F,242.55
2020-12-11,109,item_G,228.7
2020-12-11,109,item_H,223.29
2020-12-11,109,item_I,245.87
2020-12-11,109,item_J,267.15
2020-12-12,100,item_A,237.12
2020-12-12,100,item_B,227.7
2020-12-12,100,item_C,236.61
2020-12-12,100,item_D,230.52
2020-12-12,100,item_E,228.42
2020-12-12,100,item_F,212.9
2020-12-12,100,item_G,236.9
2020-12-12,100,item_H,246.52
2020-12-12,100,item_I,220.19
2020-12-12,100,item_J,224.27
2020-12-12,101,item_A,222.89
2020-12-12,101,item_B,214.14
2020-12-12,101,item_C,222.77
2020-12-12,101,item_D,237.94
2020-12-12,101,item_E,215.08
2020-12-12,101,item_F,239.18
2020-12-12,101,item_G,227.88
2020-12-12,101,item_H,223.38
2020-12-12,101,item_I,249.52
2020-12-12,101,item_J,229.19
2020-12-12,102,item_A,232.61
2020-12-12,102,item_B,267.99
2020-12-12,102,item_C,223.64
2020-12-12,102,item_D,273.38
2020-12-12,102,item_E,235.12
2020-12-12,102,item_F,219.37
2020-12-12,102,item_G,231.03
2020-12-12,102,item_H,243.5
2020-12-12,102,item_I,267.23
2020-12-12,102,item_J,258.13
2020-12-12,103,item_A,243.44
2020-12-12,103,item_B,267.38
2020-12-12,103,item_C,204.58
